date,order_id,emp_id,item_id,quantity,item_price,order_cost,final_bill
2023-08-27,2970,1018,12,1,150,150,171
2023-08-27,2971,1120,1,2,30,60,68.4
2023-08-27,2972,1110,5,3,225,675,769.5
2023-08-28,2973,1244,5,3,225,675,769.5
2023-08-28,2974,1045,1,3,30,90,102.6
2023-08-28,2975,1116,7,2,150,300,342
2023-08-28,2976,1245,3,1,30,30,34.2
2023-08-28,2977,1163,7,1,150,150,171
2023-08-28,2978,1217,10,2,150,300,342
2023-08-28,2979,1124,1,1,30,30,34.2
2023-08-28,2980,1017,6,3,250,750,855
2023-08-28,2981,1065,13,1,125,125,142.5
2023-08-28,2982,1221,11,3,125,375,427.5
2023-08-28,2983,1140,11,1,125,125,142.5
2023-08-28,2984,1112,7,3,150,450,513
2023-08-28,2985,1032,14,1,125,125,142.5
2023-08-28,2986,1049,13,3,125,375,427.5
2023-08-28,2987,1240,2,2,30,60,68.4
2023-08-28,2988,1121,10,2,150,300,342
2023-08-28,2989,1150,8,2,250,500,570
2023-08-28,2990,1239,13,1,125,125,142.5
2023-08-28,2991,1184,9,2,300,600,684
2023-08-28,2992,1004,1,1,30,30,34.2
2023-08-28,2993,1082,2,2,30,60,68.4
2023-08-28,2994,1189,5,3,225,675,769.5
2023-08-28,2995,1126,1,2,30,60,68.4
2023-08-28,2996,1199,9,1,300,300,342
2023-08-28,2997,1044,14,3,125,375,427.5
2023-08-28,2998,1211,12,3,150,450,513
2023-08-28,2999,1241,12,3,150,450,513
2023-08-28,3000,1066,14,2,125,250,285
2023-08-28,3001,1182,8,3,250,750,855
2023-08-28,3002,1080,8,1,250,250,285
2023-08-28,3003,1191,1,2,30,60,68.4
2023-08-29,3004,1071,6,1,250,250,285
2023-08-29,3005,1010,11,1,125,125,142.5
2023-08-29,3006,1152,14,2,125,250,285
2023-08-29,3007,1150,4,3,150,450,513
2023-08-29,3008,1072,11,3,125,375,427.5
2023-08-29,3009,1222,3,2,30,60,68.4
2023-08-29,3010,1055,5,1,225,225,256.5
2023-08-29,3011,1082,3,3,30,90,102.6
2023-08-29,3012,1123,6,2,250,500,570
2023-08-29,3013,1057,14,1,125,125,142.5
2023-08-29,3014,1053,1,3,30,90,102.6
2023-08-29,3015,1140,12,3,150,450,513
2023-08-29,3016,1032,8,3,250,750,855
2023-08-29,3017,1153,2,1,30,30,34.2
2023-08-29,3018,1004,8,2,250,500,570
2023-08-29,3019,1180,7,1,150,150,171
2023-08-29,3020,1221,6,3,250,750,855
2023-08-29,3021,1090,4,3,150,450,513
2023-08-29,3022,1163,14,3,125,375,427.5
2023-08-29,3023,1215,11,3,125,375,427.5
2023-08-29,3024,1086,5,1,225,225,256.5
2023-08-29,3025,1186,8,3,250,750,855
2023-08-29,3026,1105,5,2,225,450,513
2023-08-29,3027,1161,14,2,125,250,285
2023-08-29,3028,1236,9,1,300,300,342
2023-08-29,3029,1173,3,2,30,60,68.4
2023-08-29,3030,1013,8,2,250,500,570
2023-08-29,3031,1137,14,2,125,250,285
2023-08-29,3032,1169,12,1,150,150,171
2023-08-29,3033,1156,12,2,150,300,342
2023-08-29,3034,1151,2,2,30,60,68.4
2023-08-29,3035,1028,7,3,150,450,513
2023-08-29,3036,1083,7,2,150,300,342
2023-08-29,3037,1158,7,1,150,150,171
2023-08-29,3038,1138,4,3,150,450,513
2023-08-29,3039,1119,12,2,150,300,342
2023-08-29,3040,1167,2,1,30,30,34.2
2023-08-29,3041,1035,5,1,225,225,256.5
2023-08-29,3042,1079,3,1,30,30,34.2
